Date,Product_ID,Product_Name,Sales,Weekday,Month,Year,Day_of_Year
2023-11-18,46,Security Camera,49,Saturday,November,2023,322
2023-11-19,46,Security Camera,99,Sunday,November,2023,323
2023-11-20,46,Security Camera,42,Monday,November,2023,324
2023-11-21,46,Security Camera,30,Tuesday,November,2023,325
2023-11-22,46,Security Camera,13,Wednesday,November,2023,326
2023-11-23,46,Security Camera,80,Thursday,November,2023,327
2023-11-24,46,Security Camera,50,Friday,November,2023,328
2023-11-25,46,Security Camera,54,Saturday,November,2023,329
2023-11-26,46,Security Camera,97,Sunday,November,2023,330
2023-11-27,46,Security Camera,57,Monday,November,2023,331
2023-11-28,46,Security Camera,85,Tuesday,November,2023,332
2023-11-29,46,Security Camera,8,Wednesday,November,2023,333
2023-11-30,46,Security Camera,17,Thursday,November,2023,334
2023-12-01,46,Security Camera,57,Friday,December,2023,335
2023-12-02,46,Security Camera,15,Saturday,December,2023,336
2023-12-03,46,Security Camera,85,Sunday,December,2023,337
2023-12-04,46,Security Camera,63,Monday,December,2023,338
2023-12-05,46,Security Camera,76,Tuesday,December,2023,339
2023-12-06,46,Security Camera,38,Wednesday,December,2023,340
2023-12-07,46,Security Camera,48,Thursday,December,2023,341
2023-12-08,46,Security Camera,80,Friday,December,2023,342
2023-12-09,46,Security Camera,58,Saturday,December,2023,343
2023-12-10,46,Security Camera,13,Sunday,December,2023,344
2023-12-11,46,Security Camera,10,Monday,December,2023,345
2023-12-12,46,Security Camera,93,Tuesday,December,2023,346
2023-12-13,46,Security Camera,37,Wednesday,December,2023,347
2023-12-14,46,Security Camera,50,Thursday,December,2023,348
2023-12-15,46,Security Camera,54,Friday,December,2023,349
2023-12-16,46,Security Camera,35,Saturday,December,2023,350
2023-12-17,46,Security Camera,2,Sunday,December,2023,351
2023-12-18,46,Security Camera,36,Monday,December,2023,352
2023-12-19,46,Security Camera,49,Tuesday,December,2023,353
2023-12-20,46,Security Camera,19,Wednesday,December,2023,354
2023-12-21,46,Security Camera,8,Thursday,December,2023,355
2023-12-22,46,Security Camera,87,Friday,December,2023,356
2023-12-23,46,Security Camera,14,Saturday,December,2023,357
2023-12-24,46,Security Camera,75,Sunday,December,2023,358
2023-12-25,46,Security Camera,32,Monday,December,2023,359
2023-12-26,46,Security Camera,98,Tuesday,December,2023,360
2023-12-27,46,Security Camera,31,Wednesday,December,2023,361
2023-12-28,46,Security Camera,33,Thursday,December,2023,362
2023-12-29,46,Security Camera,26,Friday,December,2023,363
2023-12-30,46,Security Camera,3,Saturday,December,2023,364
2023-12-31,46,Security Camera,49,Sunday,December,2023,365
2023-01-01,47,Home Assistant,14,Sunday,January,2023,1
2023-01-02,47,Home Assistant,24,Monday,January,2023,2
2023-01-03,47,Home Assistant,45,Tuesday,January,2023,3
2023-01-04,47,Home Assistant,11,Wednesday,January,2023,4
2023-01-05,47,Home Assistant,86,Thursday,January,2023,5
2023-01-06,47,Home Assistant,89,Friday,January,2023,6
2023-01-07,47,Home Assistant,57,Saturday,January,2023,7
2023-01-08,47,Home Assistant,80,Sunday,January,2023,8
2023-01-09,47,Home Assistant,95,Monday,January,2023,9
2023-01-10,47,Home Assistant,22,Tuesday,January,2023,10
2023-01-11,47,Home Assistant,34,Wednesday,January,2023,11
2023-01-12,47,Home Assistant,81,Thursday,January,2023,12
2023-01-13,47,Home Assistant,94,Friday,January,2023,13
2023-01-14,47,Home Assistant,38,Saturday,January,2023,14
2023-01-15,47,Home Assistant,14,Sunday,January,2023,15
2023-01-16,47,Home Assistant,72,Monday,January,2023,16
2023-01-17,47,Home Assistant,44,Tuesday,January,2023,17
2023-01-18,47,Home Assistant,85,Wednesday,January,2023,18
2023-01-19,47,Home Assistant,88,Thursday,January,2023,19
2023-01-20,47,Home Assistant,55,Friday,January,2023,20
2023-01-21,47,Home Assistant,68,Saturday,January,2023,21
2023-01-22,47,Home Assistant,16,Sunday,January,2023,22
2023-01-23,47,Home Assistant,34,Monday,January,2023,23
2023-01-24,47,Home Assistant,96,Tuesday,January,2023,24
2023-01-25,47,Home Assistant,90,Wednesday,January,2023,25
2023-01-26,47,Home Assistant,86,Thursday,January,2023,26
2023-01-27,47,Home Assistant,68,Friday,January,2023,27
2023-01-28,47,Home Assistant,17,Saturday,January,2023,28
2023-01-29,47,Home Assistant,20,Sunday,January,2023,29
2023-01-30,47,Home Assistant,73,Monday,January,2023,30
2023-01-31,47,Home Assistant,46,Tuesday,January,2023,31
2023-02-01,47,Home Assistant,49,Wednesday,February,2023,32
2023-02-02,47,Home Assistant,97,Thursday,February,2023,33
2023-02-03,47,Home Assistant,65,Friday,February,2023,34
2023-02-04,47,Home Assistant,76,Saturday,February,2023,35
2023-02-05,47,Home Assistant,53,Sunday,February,2023,36
2023-02-06,47,Home Assistant,81,Monday,February,2023,37
2023-02-07,47,Home Assistant,48,Tuesday,February,2023,38
2023-02-08,47,Home Assistant,92,Wednesday,February,2023,39
2023-02-09,47,Home Assistant,72,Thursday,February,2023,40
2023-02-10,47,Home Assistant,87,Friday,February,2023,41
2023-02-11,47,Home Assistant,94,Saturday,February,2023,42
2023-02-12,47,Home Assistant,50,Sunday,February,2023,43
2023-02-13,47,Home Assistant,23,Monday,February,2023,44
2023-02-14,47,Home Assistant,40,Tuesday,February,2023,45
2023-02-15,47,Home Assistant,79,Wednesday,February,2023,46
2023-02-16,47,Home Assistant,55,Thursday,February,2023,47
2023-02-17,47,Home Assistant,21,Friday,February,2023,48
2023-02-18,47,Home Assistant,19,Saturday,February,2023,49
2023-02-19,47,Home Assistant,34,Sunday,February,2023,50
2023-02-20,47,Home Assistant,75,Monday,February,2023,51
2023-02-21,47,Home Assistant,16,Tuesday,February,2023,52
2023-02-22,47,Home Assistant,81,Wednesday,February,2023,53
2023-02-23,47,Home Assistant,71,Thursday,February,2023,54
2023-02-24,47,Home Assistant,54,Friday,February,2023,55
2023-02-25,47,Home Assistant,8,Saturday,February,2023,56
2023-02-26,47,Home Assistant,79,Sunday,February,2023,57
2023-02-27,47,Home Assistant,34,Monday,February,2023,58
2023-02-28,47,Home Assistant,19,Tuesday,February,2023,59
2023-03-01,47,Home Assistant,55,Wednesday,March,2023,60
2023-03-02,47,Home Assistant,31,Thursday,March,2023,61
2023-03-03,47,Home Assistant,11,Friday,March,2023,62
2023-03-04,47,Home Assistant,76,Saturday,March,2023,63
2023-03-05,47,Home Assistant,57,Sunday,March,2023,64
2023-03-06,47,Home Assistant,84,Monday,March,2023,65
2023-03-07,47,Home Assistant,97,Tuesday,March,2023,66
2023-03-08,47,Home Assistant,90,Wednesday,March,2023,67
2023-03-09,47,Home Assistant,68,Thursday,March,2023,68
2023-03-10,47,Home Assistant,85,Friday,March,2023,69
2023-03-11,47,Home Assistant,21,Saturday,March,2023,70
2023-03-12,47,Home Assistant,75,Sunday,March,2023,71
2023-03-13,47,Home Assistant,98,Monday,March,2023,72
2023-03-14,47,Home Assistant,90,Tuesday,March,2023,73
2023-03-15,47,Home Assistant,65,Wednesday,March,2023,74
2023-03-16,47,Home Assistant,55,Thursday,March,2023,75
2023-03-17,47,Home Assistant,39,Friday,March,2023,76
2023-03-18,47,Home Assistant,67,Saturday,March,2023,77
2023-03-19,47,Home Assistant,25,Sunday,March,2023,78
2023-03-20,47,Home Assistant,96,Monday,March,2023,79
2023-03-21,47,Home Assistant,4,Tuesday,March,2023,80
2023-03-22,47,Home Assistant,38,Wednesday,March,2023,81
2023-03-23,47,Home Assistant,96,Thursday,March,2023,82
2023-03-24,47,Home Assistant,98,Friday,March,2023,83
2023-03-25,47,Home Assistant,26,Saturday,March,2023,84
2023-03-26,47,Home Assistant,55,Sunday,March,2023,85
2023-03-27,47,Home Assistant,39,Monday,March,2023,86
2023-03-28,47,Home Assistant,11,Tuesday,March,2023,87
2023-03-29,47,Home Assistant,98,Wednesday,March,2023,88
2023-03-30,47,Home Assistant,66,Thursday,March,2023,89
2023-03-31,47,Home Assistant,45,Friday,March,2023,90
2023-04-01,47,Home Assistant,75,Saturday,April,2023,91
2023-04-02,47,Home Assistant,84,Sunday,April,2023,92
2023-04-03,47,Home Assistant,73,Monday,April,2023,93
2023-04-04,47,Home Assistant,26,Tuesday,April,2023,94
2023-04-05,47,Home Assistant,34,Wednesday,April,2023,95
2023-04-06,47,Home Assistant,87,Thursday,April,2023,96
2023-04-07,47,Home Assistant,87,Friday,April,2023,97
2023-04-08,47,Home Assistant,80,Saturday,April,2023,98
2023-04-09,47,Home Assistant,49,Sunday,April,2023,99
2023-04-10,47,Home Assistant,69,Monday,April,2023,100
2023-04-11,47,Home Assistant,19,Tuesday,April,2023,101
2023-04-12,47,Home Assistant,95,Wednesday,April,2023,102
2023-04-13,47,Home Assistant,19,Thursday,April,2023,103
2023-04-14,47,Home Assistant,16,Friday,April,2023,104
2023-04-15,47,Home Assistant,66,Saturday,April,2023,105
2023-04-16,47,Home Assistant,84,Sunday,April,2023,106
2023-04-17,47,Home Assistant,90,Monday,April,2023,107
2023-04-18,47,Home Assistant,14,Tuesday,April,2023,108
2023-04-19,47,Home Assistant,1,Wednesday,April,2023,109
2023-04-20,47,Home Assistant,6,Thursday,April,2023,110
2023-04-21,47,Home Assistant,68,Friday,April,2023,111
2023-04-22,47,Home Assistant,49,Saturday,April,2023,112
2023-04-23,47,Home Assistant,10,Sunday,April,2023,113
2023-04-24,47,Home Assistant,16,Monday,April,2023,114
2023-04-25,47,Home Assistant,60,Tuesday,April,2023,115
2023-04-26,47,Home Assistant,44,Wednesday,April,2023,116
2023-04-27,47,Home Assistant,8,Thursday,April,2023,117
2023-04-28,47,Home Assistant,51,Friday,April,2023,118
2023-04-29,47,Home Assistant,88,Saturday,April,2023,119
2023-04-30,47,Home Assistant,41,Sunday,April,2023,120
2023-05-01,47,Home Assistant,69,Monday,May,2023,121
2023-05-02,47,Home Assistant,77,Tuesday,May,2023,122
2023-05-03,47,Home Assistant,39,Wednesday,May,2023,123
2023-05-04,47,Home Assistant,96,Thursday,May,2023,124
2023-05-05,47,Home Assistant,62,Friday,May,2023,125
2023-05-06,47,Home Assistant,71,Saturday,May,2023,126
2023-05-07,47,Home Assistant,29,Sunday,May,2023,127
2023-05-08,47,Home Assistant,32,Monday,May,2023,128
2023-05-09,47,Home Assistant,19,Tuesday,May,2023,129
2023-05-10,47,Home Assistant,48,Wednesday,May,2023,130
2023-05-11,47,Home Assistant,100,Thursday,May,2023,131
2023-05-12,47,Home Assistant,89,Friday,May,2023,132
2023-05-13,47,Home Assistant,77,Saturday,May,2023,133
2023-05-14,47,Home Assistant,66,Sunday,May,2023,134
2023-05-15,47,Home Assistant,23,Monday,May,2023,135
2023-05-16,47,Home Assistant,93,Tuesday,May,2023,136
2023-05-17,47,Home Assistant,4,Wednesday,May,2023,137
2023-05-18,47,Home Assistant,88,Thursday,May,2023,138
2023-05-19,47,Home Assistant,4,Friday,May,2023,139
2023-05-20,47,Home Assistant,1,Saturday,May,2023,140
2023-05-21,47,Home Assistant,69,Sunday,May,2023,141
2023-05-22,47,Home Assistant,51,Monday,May,2023,142
2023-05-23,47,Home Assistant,98,Tuesday,May,2023,143
2023-05-24,47,Home Assistant,43,Wednesday,May,2023,144
2023-05-25,47,Home Assistant,84,Thursday,May,2023,145
2023-05-26,47,Home Assistant,33,Friday,May,2023,146
2023-05-27,47,Home Assistant,18,Saturday,May,2023,147
2023-05-28,47,Home Assistant,24,Sunday,May,2023,148
2023-05-29,47,Home Assistant,72,Monday,May,2023,149
2023-05-30,47,Home Assistant,79,Tuesday,May,2023,150
2023-05-31,47,Home Assistant,44,Wednesday,May,2023,151
2023-06-01,47,Home Assistant,4,Thursday,June,2023,152
2023-06-02,47,Home Assistant,88,Friday,June,2023,153
2023-06-03,47,Home Assistant,46,Saturday,June,2023,154
2023-06-04,47,Home Assistant,8,Sunday,June,2023,155
2023-06-05,47,Home Assistant,36,Monday,June,2023,156
2023-06-06,47,Home Assistant,14,Tuesday,June,2023,157
2023-06-07,47,Home Assistant,36,Wednesday,June,2023,158
2023-06-08,47,Home Assistant,43,Thursday,June,2023,159
2023-06-09,47,Home Assistant,95,Friday,June,2023,160
2023-06-10,47,Home Assistant,73,Saturday,June,2023,161
2023-06-11,47,Home Assistant,81,Sunday,June,2023,162
2023-06-12,47,Home Assistant,48,Monday,June,2023,163
2023-06-13,47,Home Assistant,36,Tuesday,June,2023,164
2023-06-14,47,Home Assistant,56,Wednesday,June,2023,165
2023-06-15,47,Home Assistant,27,Thursday,June,2023,166
2023-06-16,47,Home Assistant,86,Friday,June,2023,167
2023-06-17,47,Home Assistant,91,Saturday,June,2023,168
2023-06-18,47,Home Assistant,22,Sunday,June,2023,169
2023-06-19,47,Home Assistant,10,Monday,June,2023,170
2023-06-20,47,Home Assistant,29,Tuesday,June,2023,171
2023-06-21,47,Home Assistant,76,Wednesday,June,2023,172
2023-06-22,47,Home Assistant,100,Thursday,June,2023,173
2023-06-23,47,Home Assistant,7,Friday,June,2023,174
2023-06-24,47,Home Assistant,21,Saturday,June,2023,175
2023-06-25,47,Home Assistant,22,Sunday,June,2023,176
2023-06-26,47,Home Assistant,80,Monday,June,2023,177
2023-06-27,47,Home Assistant,28,Tuesday,June,2023,178
2023-06-28,47,Home Assistant,76,Wednesday,June,2023,179
2023-06-29,47,Home Assistant,17,Thursday,June,2023,180
2023-06-30,47,Home Assistant,77,Friday,June,2023,181
2023-07-01,47,Home Assistant,80,Saturday,July,2023,182
2023-07-02,47,Home Assistant,60,Sunday,July,2023,183
2023-07-03,47,Home Assistant,11,Monday,July,2023,184
2023-07-04,47,Home Assistant,40,Tuesday,July,2023,185
2023-07-05,47,Home Assistant,11,Wednesday,July,2023,186
2023-07-06,47,Home Assistant,88,Thursday,July,2023,187
2023-07-07,47,Home Assistant,62,Friday,July,2023,188
2023-07-08,47,Home Assistant,44,Saturday,July,2023,189
2023-07-09,47,Home Assistant,78,Sunday,July,2023,190
2023-07-10,47,Home Assistant,18,Monday,July,2023,191
2023-07-11,47,Home Assistant,13,Tuesday,July,2023,192
2023-07-12,47,Home Assistant,51,Wednesday,July,2023,193
2023-07-13,47,Home Assistant,88,Thursday,July,2023,194
2023-07-14,47,Home Assistant,85,Friday,July,2023,195
2023-07-15,47,Home Assistant,63,Saturday,July,2023,196
2023-07-16,47,Home Assistant,58,Sunday,July,2023,197
2023-07-17,47,Home Assistant,100,Monday,July,2023,198
2023-07-18,47,Home Assistant,71,Tuesday,July,2023,199
2023-07-19,47,Home Assistant,24,Wednesday,July,2023,200
2023-07-20,47,Home Assistant,41,Thursday,July,2023,201
2023-07-21,47,Home Assistant,10,Friday,July,2023,202
2023-07-22,47,Home Assistant,10,Saturday,July,2023,203
2023-07-23,47,Home Assistant,44,Sunday,July,2023,204
2023-07-24,47,Home Assistant,36,Monday,July,2023,205
2023-07-25,47,Home Assistant,68,Tuesday,July,2023,206
2023-07-26,47,Home Assistant,17,Wednesday,July,2023,207
2023-07-27,47,Home Assistant,100,Thursday,July,2023,208
2023-07-28,47,Home Assistant,38,Friday,July,2023,209
2023-07-29,47,Home Assistant,97,Saturday,July,2023,210
2023-07-30,47,Home Assistant,19,Sunday,July,2023,211
2023-07-31,47,Home Assistant,65,Monday,July,2023,212
2023-08-01,47,Home Assistant,99,Tuesday,August,2023,213
2023-08-02,47,Home Assistant,7,Wednesday,August,2023,214
2023-08-03,47,Home Assistant,39,Thursday,August,2023,215
2023-08-04,47,Home Assistant,75,Friday,August,2023,216
2023-08-05,47,Home Assistant,41,Saturday,August,2023,217
2023-08-06,47,Home Assistant,3,Sunday,August,2023,218
2023-08-07,47,Home Assistant,44,Monday,August,2023,219
2023-08-08,47,Home Assistant,58,Tuesday,August,2023,220
2023-08-09,47,Home Assistant,38,Wednesday,August,2023,221
2023-08-10,47,Home Assistant,64,Thursday,August,2023,222
2023-08-11,47,Home Assistant,16,Friday,August,2023,223
2023-08-12,47,Home Assistant,5,Saturday,August,2023,224
2023-08-13,47,Home Assistant,19,Sunday,August,2023,225
2023-08-14,47,Home Assistant,65,Monday,August,2023,226
2023-08-15,47,Home Assistant,55,Tuesday,August,2023,227
2023-08-16,47,Home Assistant,43,Wednesday,August,2023,228
2023-08-17,47,Home Assistant,63,Thursday,August,2023,229
2023-08-18,47,Home Assistant,34,Friday,August,2023,230
2023-08-19,47,Home Assistant,91,Saturday,August,2023,231
2023-08-20,47,Home Assistant,99,Sunday,August,2023,232
2023-08-21,47,Home Assistant,81,Monday,August,2023,233
2023-08-22,47,Home Assistant,42,Tuesday,August,2023,234
2023-08-23,47,Home Assistant,4,Wednesday,August,2023,235
2023-08-24,47,Home Assistant,37,Thursday,August,2023,236
2023-08-25,47,Home Assistant,92,Friday,August,2023,237
2023-08-26,47,Home Assistant,36,Saturday,August,2023,238
2023-08-27,47,Home Assistant,13,Sunday,August,2023,239
2023-08-28,47,Home Assistant,59,Monday,August,2023,240
2023-08-29,47,Home Assistant,54,Tuesday,August,2023,241
2023-08-30,47,Home Assistant,74,Wednesday,August,2023,242
2023-08-31,47,Home Assistant,43,Thursday,August,2023,243
2023-09-01,47,Home Assistant,84,Friday,September,2023,244
2023-09-02,47,Home Assistant,37,Saturday,September,2023,245
2023-09-03,47,Home Assistant,6,Sunday,September,2023,246
2023-09-04,47,Home Assistant,50,Monday,September,2023,247
2023-09-05,47,Home Assistant,64,Tuesday,September,2023,248
2023-09-06,47,Home Assistant,10,Wednesday,September,2023,249
2023-09-07,47,Home Assistant,41,Thursday,September,2023,250
2023-09-08,47,Home Assistant,43,Friday,September,2023,251
2023-09-09,47,Home Assistant,14,Saturday,September,2023,252
2023-09-10,47,Home Assistant,91,Sunday,September,2023,253
2023-09-11,47,Home Assistant,54,Monday,September,2023,254
2023-09-12,47,Home Assistant,87,Tuesday,September,2023,255
2023-09-13,47,Home Assistant,63,Wednesday,September,2023,256
2023-09-14,47,Home Assistant,28,Thursday,September,2023,257
2023-09-15,47,Home Assistant,25,Friday,September,2023,258
2023-09-16,47,Home Assistant,25,Saturday,September,2023,259
2023-09-17,47,Home Assistant,82,Sunday,September,2023,260
2023-09-18,47,Home Assistant,58,Monday,September,2023,261
2023-09-19,47,Home Assistant,11,Tuesday,September,2023,262
2023-09-20,47,Home Assistant,94,Wednesday,September,2023,263
2023-09-21,47,Home Assistant,74,Thursday,September,2023,264
2023-09-22,47,Home Assistant,71,Friday,September,2023,265
2023-09-23,47,Home Assistant,23,Saturday,September,2023,266
2023-09-24,47,Home Assistant,9,Sunday,September,2023,267
2023-09-25,47,Home Assistant,61,Monday,September,2023,268
2023-09-26,47,Home Assistant,2,Tuesday,September,2023,269
2023-09-27,47,Home Assistant,10,Wednesday,September,2023,270
2023-09-28,47,Home Assistant,60,Thursday,September,2023,271
2023-09-29,47,Home Assistant,30,Friday,September,2023,272
2023-09-30,47,Home Assistant,89,Saturday,September,2023,273
2023-10-01,47,Home Assistant,84,Sunday,October,2023,274
2023-10-02,47,Home Assistant,52,Monday,October,2023,275
2023-10-03,47,Home Assistant,69,Tuesday,October,2023,276
2023-10-04,47,Home Assistant,34,Wednesday,October,2023,277
2023-10-05,47,Home Assistant,14,Thursday,October,2023,278
2023-10-06,47,Home Assistant,36,Friday,October,2023,279
2023-10-07,47,Home Assistant,50,Saturday,October,2023,280
2023-10-08,47,Home Assistant,1,Sunday,October,2023,281
2023-10-09,47,Home Assistant,83,Monday,October,2023,282
2023-10-10,47,Home Assistant,82,Tuesday,October,2023,283
2023-10-11,47,Home Assistant,25,Wednesday,October,2023,284
2023-10-12,47,Home Assistant,90,Thursday,October,2023,285
2023-10-13,47,Home Assistant,39,Friday,October,2023,286
2023-10-14,47,Home Assistant,71,Saturday,October,2023,287
2023-10-15,47,Home Assistant,7,Sunday,October,2023,288
2023-10-16,47,Home Assistant,36,Monday,October,2023,289
2023-10-17,47,Home Assistant,27,Tuesday,October,2023,290
2023-10-18,47,Home Assistant,32,Wednesday,October,2023,291
2023-10-19,47,Home Assistant,79,Thursday,October,2023,292
2023-10-20,47,Home Assistant,24,Friday,October,2023,293
2023-10-21,47,Home Assistant,65,Saturday,October,2023,294
2023-10-22,47,Home Assistant,22,Sunday,October,2023,295
2023-10-23,47,Home Assistant,31,Monday,October,2023,296
2023-10-24,47,Home Assistant,91,Tuesday,October,2023,297
2023-10-25,47,Home Assistant,42,Wednesday,October,2023,298
2023-10-26,47,Home Assistant,35,Thursday,October,2023,299
2023-10-27,47,Home Assistant,40,Friday,October,2023,300
2023-10-28,47,Home Assistant,40,Saturday,October,2023,301
2023-10-29,47,Home Assistant,58,Sunday,October,2023,302
2023-10-30,47,Home Assistant,87,Monday,October,2023,303
2023-10-31,47,Home Assistant,68,Tuesday,October,2023,304
2023-11-01,47,Home Assistant,86,Wednesday,November,2023,305
2023-11-02,47,Home Assistant,93,Thursday,November,2023,306
2023-11-03,47,Home Assistant,3,Friday,November,2023,307
2023-11-04,47,Home Assistant,10,Saturday,November,2023,308
2023-11-05,47,Home Assistant,74,Sunday,November,2023,309
2023-11-06,47,Home Assistant,77,Monday,November,2023,310
2023-11-07,47,Home Assistant,87,Tuesday,November,2023,311
2023-11-08,47,Home Assistant,52,Wednesday,November,2023,312
2023-11-09,47,Home Assistant,52,Thursday,November,2023,313
2023-11-10,47,Home Assistant,30,Friday,November,2023,314
2023-11-11,47,Home Assistant,72,Saturday,November,2023,315
2023-11-12,47,Home Assistant,61,Sunday,November,2023,316
2023-11-13,47,Home Assistant,29,Monday,November,2023,317
2023-11-14,47,Home Assistant,89,Tuesday,November,2023,318
2023-11-15,47,Home Assistant,54,Wednesday,November,2023,319
2023-11-16,47,Home Assistant,78,Thursday,November,2023,320
2023-11-17,47,Home Assistant,100,Friday,November,2023,321
2023-11-18,47,Home Assistant,57,Saturday,November,2023,322
2023-11-19,47,Home Assistant,49,Sunday,November,2023,323
2023-11-20,47,Home Assistant,60,Monday,November,2023,324
2023-11-21,47,Home Assistant,52,Tuesday,November,2023,325
2023-11-22,47,Home Assistant,5,Wednesday,November,2023,326
2023-11-23,47,Home Assistant,80,Thursday,November,2023,327
2023-11-24,47,Home Assistant,23,Friday,November,2023,328
2023-11-25,47,Home Assistant,23,Saturday,November,2023,329
2023-11-26,47,Home Assistant,55,Sunday,November,2023,330
2023-11-27,47,Home Assistant,79,Monday,November,2023,331
2023-11-28,47,Home Assistant,23,Tuesday,November,2023,332
2023-11-29,47,Home Assistant,96,Wednesday,November,2023,333
2023-11-30,47,Home Assistant,82,Thursday,November,2023,334
2023-12-01,47,Home Assistant,17,Friday,December,2023,335
2023-12-02,47,Home Assistant,58,Saturday,December,2023,336
2023-12-03,47,Home Assistant,73,Sunday,December,2023,337
2023-12-04,47,Home Assistant,62,Monday,December,2023,338
2023-12-05,47,Home Assistant,81,Tuesday,December,2023,339
2023-12-06,47,Home Assistant,8,Wednesday,December,2023,340
2023-12-07,47,Home Assistant,23,Thursday,December,2023,341
2023-12-08,47,Home Assistant,84,Friday,December,2023,342
2023-12-09,47,Home Assistant,68,Saturday,December,2023,343
2023-12-10,47,Home Assistant,4,Sunday,December,2023,344
2023-12-11,47,Home Assistant,62,Monday,December,2023,345
2023-12-12,47,Home Assistant,60,Tuesday,December,2023,346
2023-12-13,47,Home Assistant,68,Wednesday,December,2023,347
2023-12-14,47,Home Assistant,18,Thursday,December,2023,348
2023-12-15,47,Home Assistant,12,Friday,December,2023,349
2023-12-16,47,Home Assistant,69,Saturday,December,2023,350
2023-12-17,47,Home Assistant,7,Sunday,December,2023,351
2023-12-18,47,Home Assistant,93,Monday,December,2023,352
2023-12-19,47,Home Assistant,36,Tuesday,December,2023,353
2023-12-20,47,Home Assistant,18,Wednesday,December,2023,354
2023-12-21,47,Home Assistant,86,Thursday,December,2023,355
2023-12-22,47,Home Assistant,14,Friday,December,2023,356
2023-12-23,47,Home Assistant,16,Saturday,December,2023,357
2023-12-24,47,Home Assistant,33,Sunday,December,2023,358
2023-12-25,47,Home Assistant,43,Monday,December,2023,359
2023-12-26,47,Home Assistant,37,Tuesday,December,2023,360
2023-12-27,47,Home Assistant,40,Wednesday,December,2023,361
2023-12-28,47,Home Assistant,44,Thursday,December,2023,362
2023-12-29,47,Home Assistant,91,Friday,December,2023,363
2023-12-30,47,Home Assistant,85,Saturday,December,2023,364
2023-12-31,47,Home Assistant,69,Sunday,December,2023,365
2023-01-01,48,Smart Fridge,2,Sunday,January,2023,1
2023-01-02,48,Smart Fridge,86,Monday,January,2023,2
2023-01-03,48,Smart Fridge,15,Tuesday,January,2023,3
2023-01-04,48,Smart Fridge,92,Wednesday,January,2023,4
2023-01-05,48,Smart Fridge,84,Thursday,January,2023,5
2023-01-06,48,Smart Fridge,69,Friday,January,2023,6
2023-01-07,48,Smart Fridge,97,Saturday,January,2023,7
2023-01-08,48,Smart Fridge,29,Sunday,January,2023,8
2023-01-09,48,Smart Fridge,85,Monday,January,2023,9
2023-01-10,48,Smart Fridge,40,Tuesday,January,2023,10
2023-01-11,48,Smart Fridge,23,Wednesday,January,2023,11
2023-01-12,48,Smart Fridge,66,Thursday,January,2023,12
2023-01-13,48,Smart Fridge,86,Friday,January,2023,13
2023-01-14,48,Smart Fridge,76,Saturday,January,2023,14
2023-01-15,48,Smart Fridge,89,Sunday,January,2023,15
2023-01-16,48,Smart Fridge,29,Monday,January,2023,16
2023-01-17,48,Smart Fridge,66,Tuesday,January,2023,17
2023-01-18,48,Smart Fridge,78,Wednesday,January,2023,18
2023-01-19,48,Smart Fridge,8,Thursday,January,2023,19
2023-01-20,48,Smart Fridge,34,Friday,January,2023,20
2023-01-21,48,Smart Fridge,89,Saturday,January,2023,21
2023-01-22,48,Smart Fridge,36,Sunday,January,2023,22
2023-01-23,48,Smart Fridge,88,Monday,January,2023,23
2023-01-24,48,Smart Fridge,37,Tuesday,January,2023,24
2023-01-25,48,Smart Fridge,37,Wednesday,January,2023,25
2023-01-26,48,Smart Fridge,71,Thursday,January,2023,26
2023-01-27,48,Smart Fridge,94,Friday,January,2023,27
2023-01-28,48,Smart Fridge,19,Saturday,January,2023,28
2023-01-29,48,Smart Fridge,73,Sunday,January,2023,29
2023-01-30,48,Smart Fridge,11,Monday,January,2023,30
2023-01-31,48,Smart Fridge,35,Tuesday,January,2023,31
2023-02-01,48,Smart Fridge,91,Wednesday,February,2023,32
2023-02-02,48,Smart Fridge,90,Thursday,February,2023,33
2023-02-03,48,Smart Fridge,83,Friday,February,2023,34
2023-02-04,48,Smart Fridge,82,Saturday,February,2023,35
2023-02-05,48,Smart Fridge,91,Sunday,February,2023,36
2023-02-06,48,Smart Fridge,1,Monday,February,2023,37
2023-02-07,48,Smart Fridge,33,Tuesday,February,2023,38
2023-02-08,48,Smart Fridge,65,Wednesday,February,2023,39
2023-02-09,48,Smart Fridge,4,Thursday,February,2023,40
2023-02-10,48,Smart Fridge,44,Friday,February,2023,41
2023-02-11,48,Smart Fridge,9,Saturday,February,2023,42
2023-02-12,48,Smart Fridge,76,Sunday,February,2023,43
2023-02-13,48,Smart Fridge,50,Monday,February,2023,44
2023-02-14,48,Smart Fridge,93,Tuesday,February,2023,45
2023-02-15,48,Smart Fridge,87,Wednesday,February,2023,46
2023-02-16,48,Smart Fridge,97,Thursday,February,2023,47
2023-02-17,48,Smart Fridge,73,Friday,February,2023,48
2023-02-18,48,Smart Fridge,14,Saturday,February,2023,49
2023-02-19,48,Smart Fridge,86,Sunday,February,2023,50
2023-02-20,48,Smart Fridge,57,Monday,February,2023,51
2023-02-21,48,Smart Fridge,23,Tuesday,February,2023,52
2023-02-22,48,Smart Fridge,46,Wednesday,February,2023,53
2023-02-23,48,Smart Fridge,1,Thursday,February,2023,54
2023-02-24,48,Smart Fridge,28,Friday,February,2023,55
2023-02-25,48,Smart Fridge,12,Saturday,February,2023,56
